id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year
814,1.055415,10000000.0,31973249.0,An American Werewolf in London,David Naughton|Jenny Agutter|Griffin Dunne|John Woodvine|Lila Kaye,John Landis,loss of lover|intensive care|dying and death|village and town|transformation,97.0,Horror|Comedy,Universal Pictures|Guber/Peters Company|American Werewolf Inc.|Lyncanthrope Films,8/21/81,284,7.0,1981
11827,1.02942199999999,9300000.0,89220658.32474227,Heavy Metal,Rodger Bumpass|Jackie Burroughs|Joe Flaherty|Harold Ramis|John Candy,Gerald Potterton,flying car|taxi|heavy metal|cult favorite|midnight movie,90.0,Animation|Science Fiction,Canadian Film Development Corporation (CFDC),8/7/81,73,6.3,1981
764,1.021218,350000.0,29400000.0,The Evil Dead,Bruce Campbell|Ellen Sandweiss|Richard DeManincor|Betsy Baker|Theresa Tilly,Sam Raimi,falsely accused person|beheading|audio tape|log cabin|chain saw,85.0,Horror,Renaissance Pictures,10/15/81,426,7.2,1981
1103,1.003963,6000000.0,50000000.0,Escape from New York,Kurt Russell|Lee Van Cleef|Ernest Borgnine|Donald Pleasence|Isaac Hayes,John Carpenter,taxi|street gang|u.s. president|war veteran|hostage,99.0,Science Fiction|Action,AVCO Embassy Pictures|Goldcrest Films International|International Film Investors|City Film,5/22/81,336,6.5,1981
11527,0.995357,30739432.899226304,34967437.0,Excalibur,Nigel Terry|Helen Mirren|Nicholas Clay|Cherie Lunghi|Paul Geoffrey,John Boorman,holy grail|camelot|round table|wizardry|merlin,140.0,Adventure,Orion Pictures|Warner Bros.,4/10/81,107,6.5,1981
11816,0.683132,30739432.899226304,19255967.0,On Golden Pond,Katharine Hepburn|Henry Fonda|Jane Fonda|Doug McKeon|Dabney Coleman,Mark Rydell,son|daughter|mother daughter relationship|family holiday|family conflict,109.0,Drama,Universal Pictures,12/4/81,28,6.6,1981
9443,0.6599,5500000.0,58972904.0,Chariots of Fire,Ben Cross|Ian Charleson|Cheryl Campbell|Alice Krige|Nigel Havers,Hugh Hudson,underdog|scotland|jewry|patriotism|olympic games,123.0,Drama|History,"Twentieth Century Fox Film Corporation|Warner Bros.|Enigma Productions|The Ladd Company|Allied Stars, Ltd.",5/15/81,93,6.6,1981
9725,0.61576,1250000.0,21722776.0,Friday the 13th Part 2,Amy Steel|John Furey|Adrienne King|Kirsten Baker|Betsy Palmer,Steve Miner,camping|summer camp|gore|slasher|b horror,87.0,Horror|Thriller,Paramount Pictures,5/1/81,134,6.2,1981
12528,0.614293,30739432.899226304,89220658.32474227,Southern Comfort,Keith Carradine|Powers Boothe|Fred Ward|Franklyn Seales|T. K. Carter,Walter Hill,joke|louisiana|wilderness|swamp|national guard,105.0,Action|Drama|History|Thriller,Cinema Group Ventures|Phoenix (II),9/25/81,17,5.8,1981
11646,0.592041,30739432.899226304,5732587.0,Gallipoli,Mel Gibson|Mark Lee|Bill Kerr|Gerda Nicolson|Harold Hopkins,Peter Weir,world war i|battle assignment|troops|australia|turk,112.0,Adventure|War|Drama|History,The Australian Film Commission|R & R Films,8/13/81,42,7.0,1981
11281,0.564939,2500000.0,25533818.0,Halloween II,Jamie Lee Curtis|Donald Pleasence|Charles Cyphers|Jeffrey Kramer|Lance Guest,Rick Rosenthal,sheriff|mask|halloween|michael myers,92.0,Horror|Thriller,Universal Pictures,10/30/81,162,6.4,1981
11027,0.521554,12000000.0,89220658.32474227,The Postman Always Rings Twice,Jack Nicholson|Jessica Lange|John Colicos|Michael Lerner|Anjelica Huston,Bob Rafelson,sex|adultery|confession|based on novel|obsession,122.0,Romance|Crime|Drama,Lorimar Film Entertainment|CIP Filmproduktion GmbH|Northstar International,3/20/81,36,6.3,1981
13665,0.514548999999999,7000000.0,95461682.0,Arthur,Dudley Moore|Liza Minnelli|John Gielgud|Geraldine Fitzgerald|Jill Eikenberry,Steve Gordon,new york city|1980s|comic drunk,97.0,Comedy|Drama|Romance,Orion Pictures,7/17/81,45,6.4,1981
43089,0.510003,1750000.0,100000.0,Road Games,Stacy Keach|Jamie Lee Curtis|Marion Edward|Grant Page|Thaddeus Smith,Richard Franklin,australia|truck|suspense|serial killer|hitchhiker,101.0,Thriller|Horror|Mystery,Essaness Pictures|Quest,6/26/81,12,5.8,1981
10246,0.473893,4000000.0,125728258.0,Porky's,Dan Monahan|Mark Herrier|Wyatt Knight|Cyril O'Reilly|Tony Ganios,Bob Clark,male nudity|female nudity|sex|florida|virgin,94.0,Comedy,Melvin Simon Productions|Astral Bellevue PathÃ©,11/13/81,75,6.0,1981
18254,0.469885,32000000.0,40382659.0,Reds,Warren Beatty|Diane Keaton|Edward Herrmann|Jack Nicholson|Jerzy Kosinski,Warren Beatty,journalist|russian revolution 1917,195.0,Drama|History,Barclays Mercantile Industrial Finance|JRS Productions,12/25/81,25,6.5,1981
11286,0.439555,18000000.0,72179579.0,The Cannonball Run,Burt Reynolds|Roger Moore|Farrah Fawcett|Dean Martin|Dom DeLuise,Hal Needham,cross country race|all-star supporting cast,95.0,Comedy,Eurasia Investments,6/19/81,64,6.3,1981
19429,0.426376,12000000.0,40716963.0,Absence of Malice,Paul Newman|Sally Field|Bob Balaban|Melinda Dillon|Luther Adler,Sydney Pollack,prosecutor|newspaper reporter,116.0,Drama|Romance|Thriller,Columbia Pictures Corporation|Mirage Enterprises,12/18/81,16,6.8,1981
36819,0.41618,5000000.0,42365581.0,Time Bandits,John Cleese|Sean Connery|Shelley Duvall|Katherine Helmond|Ian Holm,Terry Gilliam,treasure|map|magic|time travel|titanic,116.0,Family|Fantasy|Science Fiction|Adventure|Comedy,Handmade Films Ltd.,7/13/81,112,6.1,1981
9538,0.390801,4100000.0,14225876.0,Scanners,Stephen Lack|Jennifer O'Neill|Michael Ironside|Patrick McGoohan|Lawrence Dane,David Cronenberg,telepathy|telekinesis|mind control|psychic power|murder,103.0,Horror|Science Fiction|Thriller,Canadian Film Development Corporation (CFDC)|Filmplan|Victor Solnicki Productions,1/14/81,93,6.2,1981
17360,0.383124,30739432.899226304,89220658.32474227,Victory,Michael Caine|Sylvester Stallone|Max von Sydow|PelÃ©|Carole Laure,John Huston,escape|nazi germany|soccer,116.0,Action|Drama,Paramount|Lorimar,6/17/81,73,6.5,1981
11524,0.374104,30739432.899226304,4300000.0,Thief,James Caan|Tuesday Weld|Willie Nelson|Jim Belushi|Robert Prosky,Michael Mann,chicago|burglar|car dealer|shadowing|death of a friend,122.0,Action|Crime|Drama|Thriller,Mann/Caan Productions,3/27/81,41,7.0,1981
10890,0.435412,10000000.0,85300000.0,Stripes,Bill Murray|Harold Ramis|Warren Oates|P.J. Soles|Sean Young,Ivan Reitman,date|ex-girlfriend|us army|military spoof,106.0,Action|Comedy,Columbia Pictures Industries,6/25/81,108,6.5,1981
10540,0.336233,16000000.0,17374595.0,Outland,Sean Connery|Peter Boyle|Frances Sternhagen|James Sikking|Kika Markham,Peter Hyams,jupiter|wife husband relationship|marshal|wife|dystopia,112.0,Science Fiction,The Ladd Company|Outland Productions,5/22/81,62,5.7,1981
10768,0.325065,30739432.899226304,20471382.0,Omen III: The Final Conflict,Sam Neill|Rossano Brazzi|Don Gordon|Lisa Harrow|Barnaby Holm,Graham Baker,london|ambassador|mephisto|devil's son|anti-christ,108.0,Drama|Horror|Thriller,Twentieth Century Fox Film Corporation,3/20/81,54,5.7,1981
24274,0.312053,3000000.0,216166.0,Dead & Buried,James Farentino|Melody Anderson|Jack Albertson|Nancy Locke|Robert Englund,Gary Sherman,sheriff|murder|corpse,94.0,Horror|Mystery,Barclays Mercantile Industrial Finance,5/29/81,18,5.9,1981
11644,0.308408,18000000.0,12000000.0,Blow Out,John Travolta|Nancy Allen|John Lithgow|Dennis Franz|Peter Boyden,Brian De Palma,audio tape|hitman|president elections|noises|yell,108.0,Drama|Mystery|Thriller,Cinema 77,7/24/81,90,7.4,1981
25093,0.302908,30739432.899226304,89220658.32474227,Queen - Rock Montreal,Freddie Mercury|Roger Taylor|John Deacon|Brian May,Saul Swimmer,live concert,138.0,Music,Edel records GmbH,11/24/81,14,8.5,1981
26444,0.300086,30739432.899226304,89220658.32474227,Death Hunt,Charles Bronson|Lee Marvin|Andrew Stevens|Carl Weathers|Ed Lauter,Peter R. Hunt,canada|wilderness|survival,97.0,Action|Drama,Golden Harvest Company|Northshore Investments Ltd.,5/22/81,10,5.0,1981
5062,0.299056,30739432.899226304,89220658.32474227,Garde Ã  vue,Lino Ventura|Michel Serrault|Romy Schneider|Guy Marchand|Elsa Lunghini,Claude Miller,child abuse|suspense,88.0,Crime|Drama|Mystery|Thriller,TF1 Films Productions,9/21/81,13,6.9,1981
25566,0.294276,30739432.899226304,89220658.32474227,Ragtime,James Cagney|Brad Dourif|Moses Gunn|Elizabeth McGovern|Kenneth McMillan,MiloÅ¡ Forman,new york city|piano|racial injustice,155.0,Drama,Paramount Pictures|Dino De Laurentiis Company,11/20/81,11,6.0,1981
848,0.29368,18000000.0,6000000.0,Dragonslayer,Peter MacNicol|Caitlin Clarke|Ralph Richardson|John Hallam|Peter Eyre,Matthew Robbins,secret identity|swordplay|fight|queen|virgin,108.0,Fantasy,Paramount Pictures|Walt Disney Productions,6/26/81,21,6.7,1981
20075,0.267848,30739432.899226304,89220658.32474227,Nice Dreams,Cheech Marin|Tommy Chong|Stacy Keach|Evelyn Guerrero|Sandra Bernhard,Tommy Chong,male nudity|limousine|cannabis|stoned|endo,88.0,Comedy,Columbia Pictures|C & C Brown Production,7/24/81,13,6.7,1981
12537,0.266009,30739432.899226304,2689068.0,The French Lieutenant's Woman,Meryl Streep|Jeremy Irons|Jeremy Irons|Hilton McRae|Emily Morgan,Karel Reisz,adultery|based on novel|love|lieutenant|tragedy,124.0,Drama|Romance,Juniper Films,8/28/81,12,6.7,1981
11298,0.265411,1000000.0,17985893.0,The Howling,Patrick Macnee|Dennis Dugan|Christopher Stone|Belinda Balaski|Kevin McCarthy,Joe Dante,insane asylum|werewolf|newswoman,91.0,Drama|Horror,AVCO Embassy Pictures|International Film Investors|Wescom Productions,4/3/81,58,6.3,1981
25468,0.244096,30739432.899226304,89220658.32474227,My Dinner with AndrÃ©,Wallace Shawn|Andre Gregory|Jean Lenauer|Roy Butler,Louis Malle,restaurant|independent film|story telling,110.0,Comedy|Drama,The Andre Company|Saga Productions Inc.,10/11/81,34,7.6,1981
10627,0.237765,14000000.0,35856053.0,Taps,George C. Scott|Timothy Hutton|Ronny Cox|Sean Penn|Tom Cruise,Harold Becker,military academy|hostile takeover|teenager fighting adult|die hard scenario|last stand,126.0,Drama,Twentieth Century Fox Film Corporation,12/20/81,35,6.3,1981
22171,0.237359,62000.0,89220658.32474227,Ms .45,ZoÃ« Lund|Albert Sinkys|Darlene Stuto|Abel Ferrara|Bogey,Abel Ferrara,new york|rape|revenge|independent film|mute,81.0,Horror|Crime|Drama|Thriller,Navaron Films,4/24/81,23,5.5,1981
10863,0.084715,30739432.899226304,18000000.0,Eye of the Needle,Donald Sutherland|Kate Nelligan|Stephen MacKenna|Christopher Cazenove|Philip Martin Brown,Richard Marquand,scotland|spy|world war ii|allied|suspense,112.0,Action|Drama|Romance|Thriller,Kings Road Entertainment,7/24/81,20,5.9,1981
8691,0.210765,30739432.899226304,89220658.32474227,Cannibal Ferox,Giovanni Lombardo Radice|Robert Kerman|Danilo Mattei|Venantino Venantini|Fiamma Maglione,Umberto Lenzi,colombia|tribe|jungle|torture|cannibal,93.0,Adventure|Horror,Dania Film|National Cinematografica|Medusa Distribuzione,4/24/81,21,4.8,1981
10323,0.20326,15000000.0,41092328.0,Clash of the Titans,Laurence Olivier|Claire Bloom|Maggie Smith|Jack Gwillim|Harry Hamlin,Desmond Davis,riddle|mythology|greek mythology|octopus|pegasus,118.0,Adventure|Fantasy|Family,Metro-Goldwyn-Mayer (MGM)|Peerford Ltd.,3/15/81,96,6.7,1981
14900,0.177964,30739432.899226304,89220658.32474227,The Great Muppet Caper,Jim Henson|Frank Oz|Dave Goelz|Jerry Nelson|Richard Hunt,Jim Henson,the muppets|kermit the frog|marretas,95.0,Crime|Family|Comedy,Incorporated Television Company (ITC)|Henson Associates (HA),6/26/81,34,6.8,1981
31593,0.136608999999999,3000000.0,89220658.32474227,Cutter's Way,Jeff Bridges|John Heard|Lisa Eichhorn|Ann Dusenberry|Stephen Elliott,Ivan Passer,california|prostitute|alcohol|vietnam|witness,105.0,Drama|Mystery|Thriller|Crime,United Artists|Gurian Entertainment,3/19/81,12,5.5,1981
14664,0.1761,30739432.899226304,35610100.0,Sharky's Machine,Burt Reynolds|Rachel Ward|Henry Silva|Brian Keith|Vittorio Gassman,Burt Reynolds,transvestism|robbery|martial arts|jazz|finger,122.0,Crime|Drama|Action|Thriller,Warner Bros.|Deliverance Productions,12/18/81,14,5.9,1981
21515,0.14098,30739432.899226304,89220658.32474227,Student Bodies,Kristen Riter|Matthew Goldsby|Jerry Belson|Joe Flood|Mimi Weddell,Mickey Rose|Michael Ritchie,countdown|parody|slasher|horror spoof|rubber chicken,86.0,Comedy|Horror|Mystery,Paramount Pictures,8/7/81,13,4.8,1981
28893,0.174968,700000.0,89220658.32474227,Galaxy of Terror,Edward Albert|Erin Moran|Ray Walston|Bernard Behrens|Zalman King,Bruce D. Clark,alien|astronaut|alien possession|raped by monster|space monster,81.0,Action|Adventure|Horror|Science Fiction,New World Pictures,10/1/81,13,5.1,1981
19379,0.164888,30739432.899226304,89220658.32474227,Condorman,Michael Crawford|Oliver Reed|Barbara Carrera|James Hampton|Jean-Pierre Kalfon,Charles Jarrott,mission,90.0,Comedy|Action|Adventure,Walt Disney Productions,7/2/81,20,6.1,1981
24634,0.169913,30739432.899226304,89220658.32474227,Ghost Story,Fred Astaire|Melvyn Douglas|Douglas Fairbanks Jr.|John Houseman|Craig Wasson,John Irvin,secret|ghost story,110.0,Drama|Horror|Thriller,Universal Pictures,12/18/81,10,5.7,1981
24124,0.196736,1500000.0,89220658.32474227,The Burning,Brian Matthews|Leah Ayres|Brian Backer|Larry Joshua|Jason Alexander,Tony Maylam,summer camp|woods|burned alive|camp|slasher,91.0,Horror|Thriller,Miramax Films|The Cropsy Venture,5/8/81,38,5.9,1981
37936,0.166441,30739432.899226304,89220658.32474227,Happy Birthday to Me,Melissa Sue Anderson|Glenn Ford|Lawrence Dane|Sharon Acker|Frances Hyland,J. Lee Thompson,slasher,110.0,Drama|Horror|Thriller|Mystery,Columbia Pictures Corporation|Canadian Film Development Corporation (CFDC)|Famous Players|The Birthday Film Company,5/15/81,11,5.8,1981
13555,0.161585999999999,30739432.899226304,89220658.32474227,The Funhouse,Elizabeth Berridge|Shawn Carson|Jeanne Austin|Jack McDermott|Kevin Conway,Tobe Hooper,nudity|mask|carnival|horror|violence,96.0,Horror,Mace Neufeld Productions,3/13/81,17,6.0,1981
37775,0.09047,30739432.899226304,89220658.32474227,"Bianco, rosso e Verdone",Carlo Verdone|Irina Sanpiter|Elena Fabrizi|Angelo Infanti|Milena Vukotic,Carlo Verdone,italy|election day,110.0,Comedy,Columbia Films S.A.|Irrigazione Cinematografica,2/20/81,34,6.6,1981
21874,0.156406,30739432.899226304,89220658.32474227,Looker,Albert Finney|James Coburn|Susan Dey|Leigh Taylor-Young|Estelle Omens,Michael Crichton,model|plastic surgeon,94.0,Science Fiction|Thriller,Warner Bros.|The Ladd Company,10/30/81,10,4.2,1981
18905,0.143798,30739432.899226304,89220658.32474227,Caveman,Ringo Starr|Dennis Quaid|Shelley Long|Jack Gilford|Barbara Bach,Carl Gottlieb,stone age|slapstick|cavemen|prehistoric adventure|prehistoric times,91.0,Comedy|Adventure,Turman-Foster Company,4/17/81,12,5.9,1981
28377,0.128101,30739432.899226304,89220658.32474227,Hell Night,Linda Blair|Vince Van Patten|Peter Barton|Suki Goodwin|Kevin Brophy,Tom DeSimone,college|serial killer|ghost|leopard print|scream queen,101.0,Horror,BLT Productions|Media Home Entertainment,8/28/81,15,5.9,1981
39874,0.123622,2200000.0,89220658.32474227,My Bloody Valentine,Paul Kelman|Lori Hallier|Neil Affleck|Keith Knight|Alf Humphreys,George Mihalka,miner|murder|serial killer|masked killer|slasher,90.0,Thriller|Horror|Mystery,Paramount Pictures|Famous Players Ltd|Canadian Film Development Corporation (CFDC)|Secret Films,2/11/81,21,6.4,1981
15660,0.207373,30739432.899226304,89220658.32474227,Mommie Dearest,Faye Dunaway|Diana Scarwid|Steve Forrest|Howard Da Silva|Mara Hobel,Frank Perry,ax|biography|sociopath|lawyer|mansion,129.0,Drama,Paramount Pictures,9/18/81,13,6.0,1981
10725,0.100612,17000000.0,89220658.32474227,Wolfen,Albert Finney|Diane Venora|Edward James Olmos|Gregory Hines|Tom Noonan,Michael Wadleigh,indian|wolf|transformation|investigation|horror,115.0,Drama|Horror|Thriller,Orion Pictures Corporation|King-Hitzig Productions,7/24/81,18,5.6,1981
19507,0.049718,8500000.0,29916207.0,Neighbors,John Belushi|Kathryn Walker|Cathy Moriarty|Dan Aykroyd|Tim Kazurinsky,John G. Avildsen,family abandonment|dinner|cult film|sexual desire|mailbox,94.0,Comedy,Columbia Pictures,12/18/81,14,4.4,1981
30931,0.089413,30739432.899226304,89220658.32474227,Dark Night of the Scarecrow,Larry Drake|Charles Durning|Robert F. Lyons|Claude Earl Jones|Lane Smith,Frank De Felitta,scarecrow,96.0,TV Movie|Horror|Mystery,Wizan Productions,10/24/81,10,4.6,1981
29204,0.087937,30739432.899226304,6000000.0,American Pop,Ron Thompson|Lisa Jane Persky|Jeffrey Lippa|Frank De Kova|Roz Kelly,Ralph Bakshi,pop|jazz|tzar|music|mafia boss,96.0,Animation|Music,Columbia Pictures Corporation|Bakshi Productions|Aspen Productions,2/13/81,14,6.4,1981
21137,0.071421,100000.0,89220658.32474227,The Decline of Western Civilization,Alice Bag|Claude Bessey|Black Flag|Don Bolles|Dinah Cancer,Penelope Spheeris,punk|subculture|punk band|woman director,100.0,Documentary|Music,Spheeris Films Inc.,7/1/81,16,7.2,1981
21764,0.069544,30739432.899226304,89220658.32474227,Gregory's Girl,John Gordon Sinclair|Dee Hepburn|Jake D'Arcy|Clare Grogan|Robert Buchanan,Bill Forsyth,scotland|italian|affection|advice|coming of age,91.0,Comedy|Romance,National Film Finance Corporation (NFFC)|Lake Films|Scottish Television (STV),4/23/81,13,6.2,1981
55538,0.064153,30739432.899226304,89220658.32474227,Bloody Birthday,Lori Lethin|Melinda Cordell|Julie Brown|Susan Strasberg|JosÃ© Ferrer,Ed Hunt,sex|birthday|nudity|babysitter|elementary school,85.0,Horror|Thriller,Judica Productions,4/28/81,12,6.0,1981
26560,0.062202,30739432.899226304,15578237.0,Continental Divide,John Belushi|Blair Brown|Allen Garfield|Carlin Glynn|Tony Ganios,Michael Apted,journalist|camping|rocky mountains|eagle|bear,103.0,Comedy|Romance,Universal Pictures|Amblin Entertainment,9/18/81,11,4.5,1981
44247,0.059877,1000000.0,89220658.32474227,The Prowler,Vicky Dawson|Christopher Goutman|Lawrence Tierney|Farley Granger|Cindy Weintraub,Joseph Zito,nudity|mask|murder|psychopathic killer|gore,89.0,Thriller|Horror|Mystery,Graduation,11/6/81,14,6.0,1981
17205,0.046679,30739432.899226304,89220658.32474227,Enter the Ninja,Franco Nero|Susan George|Christopher George|Sho Kosugi|Alex Courtney,Menahem Golan,martial arts|fight|chase|philippines|ninjas,100.0,Crime|Action|Drama,City Film|Golan-Globus Productions|The Cannon Group,7/17/81,11,5.5,1981
32047,0.254886,30739432.899226304,89220658.32474227,Prince of the City,Treat Williams|Jerry Orbach|Richard Foronjy|Don Billett|Carmine Caridi,Sidney Lumet,new york|corruption|1970s|police,167.0,Drama|Thriller|Crime,Orion Pictures Corporation,8/20/81,17,6.6,1981
602,4.480733,75000000.0,816969268.0,Independence Day,Will Smith|Bill Pullman|Jeff Goldblum|Mary McDonnell|Judd Hirsch,Roland Emmerich,spacecraft|patriotism|countdown|invasion|independence day,145.0,Action|Adventure|Science Fiction,Twentieth Century Fox Film Corporation|Centropolis Entertainment,6/25/96,2000,6.6,1996
954,3.293387,80000000.0,457696359.0,Mission: Impossible,Tom Cruise|Jon Voight|Emmanuelle BÃ©art|Henry Czerny|Jean Reno,Brian De Palma,paris|london|cia|terrorist|secret identity,110.0,Adventure|Action|Thriller,Paramount Pictures|Cruise/Wagner Productions,5/21/96,1754,6.5,1996
627,2.94792,4000000.0,16491080.0,Trainspotting,Ewan McGregor|Ewen Bremner|Jonny Lee Miller|Robert Carlyle|Kelly Macdonald,Danny Boyle,loss of child|drug addiction|ecstasy|drug dealer|junkie,93.0,Drama|Crime,Channel Four Films|Noel Gay Motion Picture Company|Figment Films,2/23/96,1163,7.6,1996
275,2.775756,7000000.0,60611975.0,Fargo,William H. Macy|Frances McDormand|Steve Buscemi|Peter Stormare|Kristin RudrÃ¼d,Joel Coen,cheating|ransom|salesclerk|winter|auto,98.0,Crime|Drama|Thriller,PolyGram Filmed Entertainment|Working Title Films,4/5/96,1093,7.6,1996
9802,2.055908,75000000.0,335062621.0,The Rock,Sean Connery|Nicolas Cage|Ed Harris|John Spencer|David Morse,Michael Bay,san francisco|fbi|gas attack|alcatraz|hostage situation,136.0,Action|Adventure|Thriller,Hollywood Pictures|Don Simpson/Jerry Bruckheimer Films,6/6/96,930,6.8,1996
